,MovieName,Rating,Genre,Runtime,Stars
954,The Return of Swamp Thing,4.6,Comedy| Horror| Thriller,88 min,Director:Jim Wynorski|     Stars:Dick Durock| Heather Locklear| Louis Jourdan| Sarah Douglas
955,The Axiom,6,Comedy| Horror| Thriller,98 min,Director:Nicholas Woods|     Stars:Hattie Smith| Zac Titus| Nicole Dambro| Michael Peter Harrison
956,Daylight's End,5.4,Comedy| Horror| Thriller,105 min,Director:William Kaufman|     Stars:Johnny Strong| Lance Henriksen| Louis Mandylor| Hakeem Kae-Kazim
957,C.H.U.D.,5.6,Comedy| Horror| Thriller,88 min,Director:Douglas Cheek|     Stars:John Heard| Daniel Stern| Christopher Curry| Kim Greist
958,The Resident,5.3,Comedy| Horror| Thriller,91 min,Director:Antti Jokinen|     Stars:Hilary Swank| Jeffrey Dean Morgan| Lee Pace| Christopher Lee
959,Firestarter,6,Comedy| Horror| Thriller,114 min,Director:Mark L. Lester|     Stars:Drew Barrymore| David Keith| Freddie Jones| Heather Locklear
960,The Taking,6,Comedy| Horror| Thriller,90 min,Director:Adam Robitel|     Stars:Jill Larson| Anne Ramsay| Michelle Ang| Brett Gentile
961,Our House,5.3,Comedy| Horror| Thriller,90 min,Director:Anthony Scott Burns|     Stars:John Ralston| Thomas Mann| Percy Hynes White| Lucius Hoyos
962,Freakish,6.6,Comedy| Horror| Thriller,22 min,Stars:Leo Howard| Liza Koshy| Adam Hicks| Meghan Rienks
963,Road Games,5.4,Comedy| Horror| Thriller,95 min,Director:Abner Pastoll|     Stars:Andrew Simpson| Joséphine de La Baume| Frédéric Pierrot| Barbara Crampton
964,Blood Drive,7.3,Comedy| Horror| Thriller,60 min,Stars:Alan Ritchson| Christina Ochoa| Thomas Dominique| Marama Corlett
965,Twin Peaks: The Missing Pieces,7.8,Comedy| Horror| Thriller,91 min,Director:David Lynch|     Stars:Chris Isaak| Kiefer Sutherland| C.H. Evans| Sandra Kinder
966,Halloween: Resurrection,4.1,Comedy| Horror| Thriller,94 min,Director:Rick Rosenthal|     Stars:Jamie Lee Curtis| Busta Rhymes| Brad Loree| Bianca Kajlich
967,Red State,6.2,Comedy| Horror| Thriller,88 min,Director:Kevin Smith|     Stars:Michael Parks| Melissa Leo| John Goodman| Michael Angarano
968,The Haunting,7.6,Comedy| Horror| Thriller,112 min,Director:Robert Wise|     Stars:Julie Harris| Claire Bloom| Richard Johnson| Russ Tamblyn
969,Castle Freak,5.9,Comedy| Horror| Thriller,90 min,Director:Stuart Gordon|     Stars:Jeffrey Combs| Barbara Crampton| Jonathan Fuller| Jessica Dollarhide
970,The Innocents,7.9,Comedy| Horror| Thriller,100 min,Director:Jack Clayton|     Stars:Deborah Kerr| Peter Wyngarde| Megs Jenkins| Michael Redgrave
971,Grudge,-1,Comedy| Horror| Thriller,-1,Director:Nicolas Pesce|     Stars:Betty Gilpin| Andrea Riseborough| William Sadler| Demián Bichir
972,Suck,6.1,Comedy| Horror| Thriller,91 min,Director:Rob Stefaniuk|     Stars:Rob Stefaniuk| Jessica Paré| Paul Anthony| Mike Lobel
973,Boar,5.1,Comedy| Horror| Thriller,96 min,Director:Chris Sun|     Stars:Nathan Jones| Bill Moseley| John Jarratt| Steve Bisley
974,Dark Water,5.6,Comedy| Horror| Thriller,105 min,Director:Walter Salles|     Stars:Jennifer Connelly| Ariel Gade| John C. Reilly| Tim Roth
975,Being Human,7.5,Comedy| Horror| Thriller,44 min,Stars:Sam Witwer| Meaghan Rath| Sam Huntington| Kristen Hager
976,When a Stranger Calls,5.1,Comedy| Horror| Thriller,87 min,Director:Simon West|     Stars:Camilla Belle| Tommy Flanagan| Katie Cassidy| Tessa Thompson
977,Playdate,4.6,Comedy| Horror| Thriller,82 min,Director:Andrew C. Erin|     Stars:Marguerite Moreau| Richard Ruccolo| Abby Brammell| Natalie Alyn Lind
978,Maniac Cop,6,Comedy| Horror| Thriller,85 min,Director:William Lustig|     Stars:Tom Atkins| Bruce Campbell| Laurene Landon| Richard Roundtree
979,Hellbound: Hellraiser II,6.5,Comedy| Horror| Thriller,97 min,Director:Tony Randel|     Stars:Doug Bradley| Ashley Laurence| Clare Higgins| Kenneth Cranham
980,Saw VI,6,Comedy| Horror| Thriller,90 min,Director:Kevin Greutert|     Stars:Tobin Bell| Costas Mandylor| Mark Rolston| Betsy Russell
981,The House of the Devil,6.4,Comedy| Horror| Thriller,95 min,Director:Ti West|     Stars:Jocelin Donahue| Tom Noonan| Mary Woronov| Greta Gerwig
982,Compliance,6.4,Comedy| Horror| Thriller,90 min,Director:Craig Zobel|     Stars:Ann Dowd| Dreama Walker| Pat Healy| Bill Camp
983,All Hallows' Eve,5,Comedy| Horror| Thriller,83 min,Director:Damien Leone|     Stars:Katie Maguire| Catherine A. Callahan| Marie Maser| Kayla Lian
984,American Psycho II: All American Girl,3.8,Comedy| Horror| Thriller,88 min,Director:Morgan J. Freeman|     Stars:Mila Kunis| William Shatner| Geraint Wyn Davies| Robin Dunne
985,May,6.7,Comedy| Horror| Thriller,93 min,Director:Lucky McKee|     Stars:Angela Bettis| Jeremy Sisto| Anna Faris| James Duval
986,Hausu,7.4,Comedy| Horror| Thriller,88 min,Director:Nobuhiko Ôbayashi|     Stars:Kimiko Ikegami| Miki Jinbo| Kumiko Ohba| Ai Matsubara
987,Nurse 3-D,4.6,Comedy| Horror| Thriller,84 min,Director:Douglas Aarniokoski|     Stars:Paz de la Huerta| Katrina Bowden| Judd Nelson| Corbin Bleu
988,Gantz: O,7.2,Comedy| Horror| Thriller,95 min,Directors:Yasushi Kawamura| Keiichi Saitô|     Stars:Chris Jai Alex| Tony Azzolino| Austin Nash Chase| Lucien Dodge
989,The Fly,7.1,Comedy| Horror| Thriller,94 min,Director:Kurt Neumann|     Stars:David Hedison| Patricia Owens| Vincent Price| Herbert Marshall
990,Los cronocrímenes,7.2,Comedy| Horror| Thriller,92 min,Director:Nacho Vigalondo|     Stars:Karra Elejalde| Candela Fernández| Bárbara Goenaga| Nacho Vigalondo
991,House of the Dead,2,Comedy| Horror| Thriller,90 min,Director:Uwe Boll|     Stars:Jonathan Cherry| Tyron Leitso| Clint Howard| Ona Grauer
992,Plan 9 from Outer Space,4,Comedy| Horror| Thriller,79 min,Director:Edward D. Wood Jr.|     Stars:Gregory Walcott| Tom Keene| Mona McKinnon| Duke Moore
993,Puppetmaster,5.7,Comedy| Horror| Thriller,90 min,Director:David Schmoeller|     Stars:Paul Le Mat| William Hickey| Irene Miracle| Jimmie F. Skaggs
994,Clinical,5.1,Comedy| Horror| Thriller,104 min,Director:Alistair Legrand|     Stars:Vinessa Shaw| Kevin Rahm| India Eisley| Aaron Stanford
995,Mientras duermes,7.2,Comedy| Horror| Thriller,102 min,Director:Jaume Balagueró|     Stars:Luis Tosar| Marta Etura| Alberto San Juan| Petra Martínez
996,The Thinning,5.6,Comedy| Horror| Thriller,81 min,Director:Michael J. Gallagher|     Stars:Logan Paul| Peyton List| Lia Marie Johnson| Calum Worthy
997,Magic,6.8,Comedy| Horror| Thriller,107 min,Director:Richard Attenborough|     Stars:Anthony Hopkins| Ann-Margret| Burgess Meredith| Ed Lauter
998,Hatchet,5.7,Comedy| Horror| Thriller,85 min,Director:Adam Green|     Stars:Kane Hodder| Joel David Moore| Deon Richmond| Amara Zaragoza
999,The Colony,5.3,Comedy| Horror| Thriller,95 min,Director:Jeff Renfroe|     Stars:Kevin Zegers| Laurence Fishburne| Bill Paxton| Charlotte Sullivan
1000,Lo squartatore di New York,6.4,Comedy| Horror| Thriller,91 min,Director:Lucio Fulci|     Stars:Jack Hedley| Almanta Suska| Howard Ross| Andrea Occhipinti
1001,My Babysitter's a Vampire,7.1,Comedy| Horror| Thriller,22 min,Stars:Matthew Knight| Vanessa Morgan| Atticus Mitchell| Cameron Kennedy
1002,Thriller,4.1,Comedy| Horror| Thriller,87 min,Director:Dallas Jackson|     Stars:Noah Abbott| Johnny Alexander| Jessica Allain| Chet Anekwe
1003,Watch If You Dare,4.8,Comedy| Horror| Thriller,71 min,Directors:Christopher G. Moore| Jill Gevargizian| Andy Stewart|     Stars:Jeff Alguire| David Berberian| Jaysen P. Buterin| Gilly Conklin
1004,Ghoul,7.2,Comedy| Horror| Thriller,45 min,Stars:Radhika Apte| Manav Kaul| Rohit Pathak| Ratnabali Bhattacharjee
1005,Orca,5.7,Comedy| Horror| Thriller,92 min,Director:Michael Anderson|     Stars:Richard Harris| Charlotte Rampling| Will Sampson| Bo Derek
1006,Poltergeist III,4.6,Comedy| Horror| Thriller,98 min,Director:Gary Sherman|     Stars:Heather O'Rourke| Tom Skerritt| Nancy Allen| Zelda Rubinstein
1007,Stephanie,5.8,Comedy| Horror| Thriller,86 min,Director:Akiva Goldsman|     Stars:Shree Crooks| Frank Grillo| Anna Torv| Jonah Beres
1008,Humanoids from the Deep,5.7,Comedy| Horror| Thriller,80 min,Directors:Barbara Peeters| Jimmy T. Murakami|     Stars:Doug McClure| Ann Turkel| Vic Morrow| Cindy Weintraub
1009,The Nun 2,4.6,Comedy| Horror| Thriller,10 min,Director:Niclas Schmidt|     Stars:Teddington| Marley von Hund
1010,Dracula 2000,4.9,Comedy| Horror| Thriller,99 min,Director:Patrick Lussier|     Stars:Gerard Butler| Justine Waddell| Jonny Lee Miller| Christopher Plummer
1011,Zoo,5.4,Comedy| Horror| Thriller,95 min,Director:Antonio Tublen|     Stars:Zoë Tapper| Ed Speleers| Antonia Campbell-Hughes| Jan Bijvoet
1012,Murder Party,5.9,Comedy| Horror| Thriller,79 min,Director:Jeremy Saulnier|     Stars:Chris Sharp| Kate Porterfield| Tess Porterfield Lovell| Puff Snooty
1013,"I, Frankenstein",5.1,Comedy| Horror| Thriller,92 min,Director:Stuart Beattie|     Stars:Aaron Eckhart| Bill Nighy| Miranda Otto| Virginie Le Brun
1014,Moonlight,7.7,Comedy| Horror| Thriller,60 min,Stars:Alex O'Loughlin| Sophia Myles| Jason Dohring| Shannyn Sossamon
1015,The Rezort,5.3,Comedy| Horror| Thriller,93 min,Director:Steve Barker|     Stars:Dougray Scott| Jessica De Gouw| Martin McCann| Claire Goose
1016,Invasion of the Body Snatchers,7.8,Comedy| Horror| Thriller,80 min,Director:Don Siegel|     Stars:Kevin McCarthy| Dana Wynter| Larry Gates| King Donovan
1017,I Sell the Dead,6.1,Comedy| Horror| Thriller,85 min,Director:Glenn McQuaid|     Stars:Dominic Monaghan| Ron Perlman| Larry Fessenden| Angus Scrimm
1018,Under the Shadow,6.9,Comedy| Horror| Thriller,84 min,Director:Babak Anvari|     Stars:Narges Rashidi| Avin Manshadi| Bobby Naderi| Arash Marandi
1019,The Ring Two,5.4,Comedy| Horror| Thriller,110 min,Director:Hideo Nakata|     Stars:Naomi Watts| David Dorfman| Sissy Spacek| Simon Baker
1020,Alone in the Dark,2.3,Comedy| Horror| Thriller,96 min,Director:Uwe Boll|     Stars:Christian Slater| Tara Reid| Stephen Dorff| Frank C. Turner
1021,Dance of the Vampires,7.2,Comedy| Horror| Thriller,108 min,Director:Roman Polanski|     Stars:Jack MacGowran| Roman Polanski| Alfie Bass| Jessie Robins
1022,Hellraiser III: Hell on Earth,5.5,Comedy| Horror| Thriller,97 min,Director:Anthony Hickox|     Stars:Terry Farrell| Doug Bradley| Kevin Bernhardt| Lawrence Mortorff
1023,The Exorcist III,6.4,Comedy| Horror| Thriller,110 min,Director:William Peter Blatty|     Stars:George C. Scott| Ed Flanders| Brad Dourif| Jason Miller
1024,Sharknado 5: Global Swarming,4,Comedy| Horror| Thriller,93 min,Director:Anthony C. Ferrante|     Stars:Ian Ziering| Tara Reid| Cassandra Scerbo| Billy Barratt
1025,The Cave,5.1,Comedy| Horror| Thriller,97 min,Director:Bruce Hunt|     Stars:Piper Perabo| Morris Chestnut| Cole Hauser| Eddie Cibrian
1026,Fehér isten,6.9,Comedy| Horror| Thriller,121 min,Director:Kornél Mundruczó|     Stars:Zsófia Psotta| Sándor Zsótér| Lili Horváth| Szabolcs Thuróczy
1027,Tales of the Unexpected,7.8,Comedy| Horror| Thriller,25 min,Stars:Roald Dahl| Andrew Ray| Forbes Collins| Richard Johnson
1028,The Last of Us: Part II,-1,Comedy| Horror| Thriller,-1,Director:Neil Druckmann|     Stars:Ashley Johnson| Laura Bailey| Troy Baker| Shannon Woodward
1029,The Car,6.1,Comedy| Horror| Thriller,96 min,Director:Elliot Silverstein|     Stars:James Brolin| Kathleen Lloyd| John Marley| R.G. Armstrong
1030,The Haunting in Connecticut,5.9,Comedy| Horror| Thriller,92 min,Director:Peter Cornwell|     Stars:Virginia Madsen| Martin Donovan| Elias Koteas| Kyle Gallner
1031,Victor Crowley,5.5,Comedy| Horror| Thriller,83 min,Director:Adam Green|     Stars:Parry Shen| Kane Hodder| Laura Ortiz| Dave Sheridan
1032,Turbo Kid,6.7,Comedy| Horror| Thriller,93 min,Directors:François Simard| Anouk Whissell| Yoann-Karl Whissell|     Stars:Munro Chambers| Laurence Leboeuf| Michael Ironside| Edwin Wright
1033,Saturn 3,5.1,Comedy| Horror| Thriller,96 min,Directors:Stanley Donen| John Barry|     Stars:Farrah Fawcett| Kirk Douglas| Harvey Keitel| Ed Bishop
1034,Les diaboliques,8.1,Comedy| Horror| Thriller,117 min,Director:Henri-Georges Clouzot|     Stars:Simone Signoret| Véra Clouzot| Paul Meurisse| Charles Vanel
1035,The Loved Ones,6.7,Comedy| Horror| Thriller,84 min,Director:Sean Byrne|     Stars:Xavier Samuel| Robin McLeavy| John Brumpton| Richard Wilson
1036,Intruders,5.4,Comedy| Horror| Thriller,100 min,Director:Juan Carlos Fresnadillo|     Stars:Clive Owen| Carice van Houten| Izán Corchero| Ella Purnell
1037,Curve,5.5,Comedy| Horror| Thriller,81 min,Director:Iain Softley|     Stars:Julianne Hough| Teddy Sears| Penelope Mitchell| Madalyn Horcher
1038,Trash Humpers,5.1,Comedy| Horror| Thriller,78 min,Director:Harmony Korine|     Stars:Rachel Korine| Brian Kotzur| Travis Nicholson| Harmony Korine
1039,Dracula,7.6,Comedy| Horror| Thriller,75 min,Directors:Tod Browning| Karl Freund|     Stars:Bela Lugosi| Helen Chandler| David Manners| Dwight Frye
1040,Rose Red,6.8,Comedy| Horror| Thriller,254 min,Stars:Nancy Travis| Matt Keeslar| Kimberly J. Brown| David Dukes
1041,Carrie,5.5,Comedy| Horror| Thriller,132 min,Director:David Carson|     Stars:Angela Bettis| Patricia Clarkson| Rena Sofer| Kandyse McClure
1042,Errementari,6.4,Comedy| Horror| Thriller,98 min,Director:Paul Urkijo Alijo|     Stars:Kandido Uranga| Uma Bracaglia| Eneko Sagardoy| Ramón Agirre
1043,Buffy the Vampire Slayer,-1,Comedy| Horror| Thriller,60 min,
1044,Hellraiser: Bloodline,5.1,Comedy| Horror| Thriller,85 min,Director:Kevin Yagher|     Stars:Bruce Ramsay| Valentina Vargas| Doug Bradley| Charlotte Chatton
1045,The Descent: Part 2,5.8,Comedy| Horror| Thriller,94 min,Director:Jon Harris|     Stars:Michael J. Reynolds| Shauna Macdonald| Jessika Williams| Douglas Hodge
1046,Trilogy of Terror,6.7,Comedy| Horror| Thriller,72 min,Director:Dan Curtis|     Stars:Karen Black| Robert Burton| John Karlen| George Gaynes
1047,The Lawnmower Man,5.4,Comedy| Horror| Thriller,108 min,Director:Brett Leonard|     Stars:Jeff Fahey| Pierce Brosnan| Jenny Wright| Mark Bringelson
1048,Maggie,5.6,Comedy| Horror| Thriller,95 min,Director:Henry Hobson|     Stars:Arnold Schwarzenegger| Abigail Breslin| Joely Richardson| Laura Cayouette
1049,Bloodstained: Ritual of the Night,8.7,Comedy| Horror| Thriller,-1,Directors:Shutaro Iida| Masato Okudaira| James D. Mortellaro|     Stars:Ami Koshimizu| Kazuyuki Okitsu| Shusaku Shirakawa| Hiroki Yasumoto
1050,Dolls,6.4,Comedy| Horror| Thriller,77 min,Director:Stuart Gordon|     Stars:Ian Patrick Williams| Carolyn Purdy-Gordon| Carrie Lorraine| Guy Rolfe
1051,DeepStar Six,5.3,Comedy| Horror| Thriller,105 min,Director:Sean S. Cunningham|     Stars:Greg Evigan| Nancy Everhard| Taurean Blacque| Miguel Ferrer
1052,Paranormal Activity 4,4.6,Comedy| Horror| Thriller,88 min,Directors:Henry Joost| Ariel Schulman|     Stars:Stephen Dunham| Katie Featherston| Matt Shively| Brendon Eggertsen
1053,Ahí va el diablo,5.6,Comedy| Horror| Thriller,97 min,Director:Adrián García Bogliano|     Stars:Laura Caro| Francisco Barreiro| Michele Garcia| Alan Martinez
1054,The Pagemaster,6,Comedy| Horror| Thriller,80 min,Directors:Pixote Hunt| Joe Johnston|     Stars:Macaulay Culkin| Christopher Lloyd| Kanin Howell| Alexis Kirschner
1055,And Soon the Darkness,5.2,Comedy| Horror| Thriller,91 min,Director:Marcos Efron|     Stars:Amber Heard| Odette Annable| Karl Urban| Adriana Barraza
1056,Hounds of Love,6.5,Comedy| Horror| Thriller,108 min,Director:Ben Young|     Stars:Emma Booth| Ashleigh Cummings| Stephen Curry| Susie Porter
1057,Grave Encounters,6.1,Comedy| Horror| Thriller,92 min,Directors:Colin Minihan| Stuart Ortiz| The Vicious Brothers|     Stars:Ben Wilkinson| Sean Rogerson| Ashleigh Gryzko| Merwin Mondesir
1058,Slice,4.5,Comedy| Horror| Thriller,83 min,Director:Austin Vesely|     Stars:Zazie Beetz| Chance the Rapper| Rae Gray| Tim Decker
1059,Booo: Sabki Phategi,8.8,Comedy| Horror| Thriller,-1,Stars:Tasha Bhambra| Tusshar Kapoor| Mallika Sherawat| Krishna Abhishek
1060,Valentine,4.8,Comedy| Horror| Thriller,96 min,Director:Jamie Blanks|     Stars:Denise Richards| David Boreanaz| Marley Shelton| Jessica Capshaw
1061,Leatherface: Texas Chainsaw Massacre III,5.2,Comedy| Horror| Thriller,85 min,Director:Jeff Burr|     Stars:Kate Hodge| Ken Foree| R.A. Mihailoff| William Butler
1062,Shed of the Dead,5.2,Comedy| Horror| Thriller,82 min,Director:Drew Cullingham|     Stars:Spencer Brown| Lauren Socha| Ewen MacIntosh| Emily Booth
1063,Basket Case,6.2,Comedy| Horror| Thriller,91 min,Director:Frank Henenlotter|     Stars:Kevin Van Hentenryck| Terri Susan Smith| Beverly Bonner| Robert Vogel
1064,Turistas,5.4,Comedy| Horror| Thriller,93 min,Director:John Stockwell|     Stars:Josh Duhamel| Melissa George| Olivia Wilde| Desmond Askew
1065,The Turning,-1,Comedy| Horror| Thriller,-1,Director:Floria Sigismondi|     Stars:Mackenzie Davis| Finn Wolfhard| Brooklynn Prince| Niall Greig Fulton
1066,Ragini MMS 2,3.9,Comedy| Horror| Thriller,119 min,Director:Bhushan Patel|     Stars:Sunny Leone| Saahil Prem| Parvin Dabas| Sandhya Mridul
1067,Coma,6.9,Comedy| Horror| Thriller,113 min,Director:Michael Crichton|     Stars:Michael Douglas| Rip Torn| Geneviève Bujold| Elizabeth Ashley
1068,Rubber,5.8,Comedy| Horror| Thriller,82 min,Director:Quentin Dupieux|     Stars:Stephen Spinella| Roxane Mesquida| Wings Hauser| Jack Plotnick
1069,Them!,7.3,Comedy| Horror| Thriller,94 min,Director:Gordon Douglas|     Stars:James Whitmore| Edmund Gwenn| Joan Weldon| James Arness
1070,Erufen rîto,8,Comedy| Horror| Thriller,24 min,Stars:Sanae Kobayashi| Chihiro Suzuki| Mamiko Noto| Adam Conlon
1071,The Devil's Candy,6.4,Comedy| Horror| Thriller,79 min,Director:Sean Byrne|     Stars:Ethan Embry| Shiri Appleby| Pruitt Taylor Vince| Kiara Glasco
1072,Salem's Lot,6.2,Comedy| Horror| Thriller,181 min,Stars:Rob Lowe| Andre Braugher| Donald Sutherland| Samantha Mathis
1073,Stan Against Evil,7.3,Comedy| Horror| Thriller,30 min,Stars:John C. McGinley| Janet Varney| Deborah Baker Jr.| Nate Mooney
1074,Some Guy Who Kills People,6.3,Comedy| Horror| Thriller,97 min,Director:Jack Perez|     Stars:Kevin Corrigan| Barry Bostwick| Karen Black| Leo Fitzpatrick
1075,Bite,4.9,Comedy| Horror| Thriller,88 min,Director:Chad Archibald|     Stars:Elma Begovic| Annette Wozniak| Denise Yuen| Jordan Gray
1076,Frankenweenie,7,Comedy| Horror| Thriller,87 min,Director:Tim Burton|     Stars:Winona Ryder| Catherine O'Hara| Martin Short| Martin Landau
1077,The Living and the Dead,7.5,Comedy| Horror| Thriller,60 min,Stars:Colin Morgan| Charlotte Spencer| Malcolm Storry| Kerrie Hayes
1078,I Trapped the Devil,4.8,Comedy| Horror| Thriller,82 min,Director:Josh Lobo|     Stars:Scott Poythress| AJ Bowen| Susan Burke| Rowan Russell
1079,Snowtown,6.6,Comedy| Horror| Thriller,119 min,Director:Justin Kurzel|     Stars:Lucas Pittaway| Daniel Henshall| Louise Harris| Bob Adriaens
1080,Dahmer,5.6,Comedy| Horror| Thriller,101 min,Director:David Jacobson|     Stars:Jeremy Renner| Bruce Davison| Artel Great| Matt Newton
1081,A Haunting at Silver Falls 2,3.7,Comedy| Horror| Thriller,79 min,Director:Teo Konuralp|     Stars:Laura Flannery| James Cavlo| Harry Hains| Clemmie Dugdale
1082,The Fog,3.6,Comedy| Horror| Thriller,100 min,Director:Rupert Wainwright|     Stars:Tom Welling| Maggie Grace| Selma Blair| DeRay Davis
1083,Locke & Key,-1,Comedy| Horror| Thriller,-1,Stars:Kevin Alves| Thomas Mitchell Barnet| Asha Bromfield| Laysla De Oliveira
1084,The Evil Down the Street,5,Comedy| Horror| Thriller,97 min,Director:David J. Espinosa|     Stars:Kelton Jones| Alena Gerard| Tara Milante| Sophia Sparks
1085,The Bad Seed,6.1,Comedy| Horror| Thriller,87 min,Director:Rob Lowe|     Stars:Mckenna Grace| Rob Lowe| Cara Buono| Sarah Dugdale
1086,Profondo rosso,7.7,Comedy| Horror| Thriller,127 min,Director:Dario Argento|     Stars:David Hemmings| Daria Nicolodi| Gabriele Lavia| Macha Méril
1087,The League of Gentlemen,8.3,Comedy| Horror| Thriller,60 min,Stars:Mark Gatiss| Steve Pemberton| Reece Shearsmith| Jeremy Dyson
1088,The Onania Club,-1,Comedy| Horror| Thriller,80 min,Director:Tom Six|     Stars:Jessica Morris| Darcy DeMoss| Deborah Twiss| Karen Strassman
